"ECUD","SRAZKY_7","SRAZKY_5","SRAZKY_3","SRAZKY_ACT","EFFDT"
"8122008180",4.1,4.1,0.7,"0.7","2022-04-23T06:00Z"
"8123011745",10,1.8,1.8,"0.0","2023-07-06T06:00Z"
"8124016798",12.3,11.2,11.2,"9.8","2024-07-24T06:00Z"
"8124019986",31.2,31.2,31.2,"0.0","2024-08-19T06:00Z"
"3215002820",6.9,6.9,6.9,"0.0","2015-05-22T06:00Z"
"3215004524",0.3,0.3,0.3,"0.3","2015-07-22T06:00Z"
"3215004525",0.3,0.3,0.3,"0.3","2015-07-22T06:00Z"
"3215006044",9.5,0.4,0,"0.0","2015-08-30T06:00Z"
"3215007111",3,0.9,0.5,"0.0","2015-10-22T06:00Z"
"3216002645",10.8,10.8,2.8,"1.1","2016-05-27T06:00Z"
"3216003742",68.4,7.8,6.5,"0.0","2016-07-01T06:00Z"
"3216005374",4.1,0.7,0,"0.0","2016-08-26T06:00Z"
"3216005621",0.4,0,0,"0.0","2016-09-03T06:00Z"
"3217002022",0.3,0.3,0.3,"0.3","2017-04-01T06:00Z"
"3217006801",9.7,9.7,7.8,"0.0","2017-09-11T06:00Z"
"3218002984",16.7,16.7,7.3,"0.0","2018-04-18T06:00Z"
"3219003818",0.7,0.7,0.7,"0.0","2019-04-16T06:00Z"
"3219004653",10.1,6.6,3.2,"3.1","2019-05-15T06:00Z"
"3219004664",10.1,6.6,3.2,"3.1","2019-05-15T06:00Z"
"3219006403",0,0,0,"0.0","2019-07-03T06:00Z"
"3219006582",0.7,0.7,0.7,"0.0","2019-07-08T06:00Z"
"3221003298",4,4,1.5,"0.0","2021-04-09T06:00Z"
"3222003243",0,0,0,"0.0","2022-03-11T06:00Z"
"3222003528",9.9,9.9,9.9,"0.0","2022-03-16T06:00Z"
"3222005993",11.3,11.3,11.3,"6.8","2022-05-19T06:00Z"
"3222007586",0.1,0.1,0.1,"0.1","2022-06-20T06:00Z"
"3222007627",0.1,0.1,0.1,"0.1","2022-06-20T06:00Z"
"3222010381",11,11,0,"0.0","2022-08-10T06:00Z"
"3223006854",7,7,7,"0.0","2023-07-08T06:00Z"
"3223006842",7,7,7,"0.0","2023-07-08T06:00Z"
"3223007881",1.4,1.4,1.4,"0.2","2023-07-24T06:00Z"
"3224009861",16.6,16.6,9.7,"9.4","2024-07-31T06:00Z"
"7115000929",19,19,6.3,"0.0","2015-03-06T06:00Z"
"3115005669",0.9,0.9,0,"0.0","2015-08-06T06:00Z"
"3117003977",15.6,7.8,5.7,"0.0","2017-06-12T06:00Z"
"3119005296",14.2,14.2,14.2,"0.0","2019-06-08T06:00Z"
"3120003511",12.9,12.9,12.3,"11.8","2020-03-20T06:00Z"
"3120009049",11,11,9,"0.0","2020-08-26T06:00Z"
"3120010327",5.3,5.3,2.9,"0.0","2020-10-09T06:00Z"
"3122002904",0.6,0,0,"0.0","2022-03-12T06:00Z"
"3122009160",18.9,16.3,16.2,"0.2","2022-08-01T06:00Z"
"6215006332",0,0,0,"0.0","2015-08-13T06:00Z"
"6215006482",18.2,18.2,18.2,"12.6","2015-08-16T06:00Z"
"6218007294",19.6,18.9,3,"0.0","2018-07-01T06:00Z"
"6220013097",0.2,0.2,0.2,"0.1","2020-09-18T06:00Z"
"6221009072",23,23,23,"14.5","2021-06-22T06:00Z"
"6221011750",5.2,0.9,0.9,"0.0","2021-07-21T06:00Z"
"6222007038",0.4,0.3,0.3,"0.0","2022-05-15T06:00Z"
"6223002938",1.4,1.4,1.4,"0.0","2023-03-07T06:00Z"
"6223008867",0.7,0.7,0.1,"0.0","2023-06-26T06:00Z"
"6223008843",0.7,0.7,0.1,"0.0","2023-06-26T06:00Z"
"6223009320",0.1,0,0,"0.0","2023-07-04T06:00Z"
"6223015393",0.1,0.1,0,"0.0","2023-10-07T06:00Z"
"6224021356",0.8,0.2,0,"0.0","2024-10-30T06:00Z"
"6115005842",0,0,0,"0.0","2015-08-08T06:00Z"
"6119002923",0,0,0,"0.0","2019-04-04T06:00Z"
"6119007198",11.7,8,2,"0.0","2019-08-11T06:00Z"
"6120000070",2,2,2,"1.5","2020-01-04T06:00Z"
"6120002996",0,0,0,"0.0","2020-03-30T06:00Z"
"6121004098",4.3,1.3,0,"0.0","2021-05-11T06:00Z"
"6124003428",0.6,0,0,"0.0","2024-04-30T06:00Z"
"6124003419",0.6,0,0,"0.0","2024-04-30T06:00Z"
"4218010718",0.8,0.8,0,"0.0","2018-09-18T06:00Z"
"2119004910",1.6,0,0,"0.0","2019-03-24T06:00Z"
"2120012361",2.6,2.6,2.6,"0.0","2020-07-10T06:00Z"
"2120015568",6.6,6.6,5.5,"0.0","2020-08-26T06:00Z"
"2120015610",6.6,6.6,5.5,"0.0","2020-08-26T06:00Z"
"2122005384",1,0,0,"0.0","2022-03-11T06:00Z"
"2122012091",15.6,0,0,"0.0","2022-06-19T06:00Z"
"4223007021",4.4,0,0,"0.0","2023-07-07T06:00Z"
"2124010564",2,2,2,"0.0","2024-06-15T06:00Z"
"2124018759",0,0,0,"0.0","2024-09-07T06:00Z"
"6215001731",0.2,0,0,"0.0","2015-03-22T06:00Z"
"6215004664",1.3,1.3,0,"0.0","2015-07-02T06:00Z"
"6215004672",1.3,1.3,0,"0.0","2015-07-02T06:00Z"
"6215004661",1.3,1.3,0,"0.0","2015-07-02T06:00Z"
"6215005644",9.6,0.8,0.8,"0.8","2015-07-25T06:00Z"
"6215005844",9.9,9.1,4.8,"0.0","2015-07-31T06:00Z"
"6215006200",0,0,0,"0.0","2015-08-10T06:00Z"
"6215006219",0,0,0,"0.0","2015-08-10T06:00Z"
"6215008460",37.1,11.6,6.7,"0.0","2015-10-21T06:00Z"
"6217003481",7.2,7.2,5.9,"1.6","2017-04-15T06:00Z"
"6217006733",7.9,7.9,1,"0.0","2017-06-27T06:00Z"
"6217010691",0.6,0.6,0.6,"0.0","2017-08-30T06:00Z"
"6217010694",0.6,0.6,0.6,"0.0","2017-08-30T06:00Z"
"6218016212",3.5,3.5,3.5,"0.3","2018-11-21T06:00Z"
"6219002370",2.4,2.4,0.8,"0.0","2019-03-06T06:00Z"
"6219004618",1.4,0,0,"0.0","2019-04-20T06:00Z"
"6220008835",10.3,5.1,2.6,"0.0","2020-07-04T06:00Z"
"6221006443",5.7,3.5,2.2,"2.2","2021-05-12T06:00Z"
"6221016874",0,0,0,"0.0","2021-10-24T06:00Z"
"6222003775",0,0,0,"0.0","2022-03-14T06:00Z"
"6222006832",17,1.1,0.7,"0.7","2022-05-12T06:00Z"
"6222007201",5.4,5.4,4.7,"4.1","2022-05-17T06:00Z"
"6222010905",0.6,0.6,0,"0.0","2022-07-13T06:00Z"
"6222010995",2.5,2.5,1.9,"1.9","2022-07-14T06:00Z"
"6222011015",2.5,2.5,1.9,"1.9","2022-07-14T06:00Z"
"6223006921",15.1,15.1,0,"0.0","2023-05-27T06:00Z"
"6224003255",0,0,0,"0.0","2024-03-22T06:00Z"
"5115000888",0.7,0.4,0,"0.0","2015-03-19T06:00Z"
"5115002866",9.6,9.6,1.5,"0.0","2015-07-17T06:00Z"
"5115003476",0,0,0,"0.0","2015-08-14T06:00Z"
"5115003466",0,0,0,"0.0","2015-08-14T06:00Z"
"5115003465",0,0,0,"0.0","2015-08-14T06:00Z"
"5115004654",1.4,0,0,"0.0","2015-10-29T06:00Z"
"5116002949",27.9,24.2,5.5,"2.1","2016-07-31T06:00Z"
"5117002104",5,4.2,3.6,"1.6","2017-05-01T06:00Z"
"5117003408",51.4,51.4,15.1,"0.0","2017-07-03T06:00Z"
"5117004258",29,27.3,3,"0.0","2017-08-15T06:00Z"
"5117004462",9.7,9.7,0.5,"0.0","2017-08-29T06:00Z"
"5118002511",10.3,10.3,10.3,"0.0","2018-05-25T06:00Z"
"5118004512",1.5,0,0,"0.0","2018-08-19T06:00Z"
"5118007356",33.7,20,15.3,"8.7","2018-12-30T06:00Z"
"5119002757",0.3,0.3,0,"0.0","2019-04-17T06:00Z"
"5119003314",9.3,9.1,4.6,"0.0","2019-05-13T06:00Z"
"5119004308",0,0,0,"0.0","2019-06-28T06:00Z"
"5119004509",0.1,0.1,0.1,"0.0","2019-07-07T06:00Z"
"5119004568",0.1,0.1,0.1,"0.0","2019-07-09T06:00Z"
"5119006954",14,14,7.4,"0.1","2019-11-06T06:00Z"
"5120000054",4.5,4.2,4.2,"2.4","2020-01-04T06:00Z"
"5120000638",46.1,43.4,37.3,"0.5","2020-02-05T06:00Z"
"5120002393",1.4,1.3,0,"0.0","2020-03-25T06:00Z"
"5120003039",1.2,0,0,"0.0","2020-04-20T06:00Z"
"5120003031",1.2,0,0,"0.0","2020-04-20T06:00Z"
"5120003169",0,0,0,"0.0","2020-04-25T06:00Z"
"5121002977",24.3,22.4,20.9,"1.1","2021-05-26T06:00Z"
"5121005324",10.1,3.3,1.5,"0.0","2021-08-17T06:00Z"
"5121005421",25,23.6,22.3,"11.6","2021-08-23T06:00Z"
"5121005430",25,23.6,22.3,"11.6","2021-08-23T06:00Z"
"5121005694",26,15.5,8.2,"0.0","2021-09-03T06:00Z"
"5122003751",0.4,0.4,0,"0.0","2022-05-10T06:00Z"
"5122003835",0,0,0,"0.0","2022-05-14T06:00Z"
"5122005664",0.2,0.2,0.1,"0.0","2022-07-26T06:00Z"
"5122005705",0.7,0.6,0.5,"0.0","2022-07-28T06:00Z"
"5122006058",0.2,0.2,0.2,"0.2","2022-08-13T06:00Z"
"5122006668",54.3,47.8,46.5,"0.0","2022-08-29T06:00Z"
"5122007720",8.2,8.2,4.2,"0.0","2022-10-19T06:00Z"
"5122007952",0.6,0,0,"0.0","2022-10-31T06:00Z"
"6216006556",8.2,0,0,"0.0","2016-08-28T06:00Z"
"6218014581",0,0,0,"0.0","2018-10-17T06:00Z"
"6119002697",3.9,3.9,0.6,"0.0","2019-03-30T06:00Z"
"6219003771",0.6,0.6,0,"0.0","2019-04-02T06:00Z"
"6219008995",19,8,0,"0.0","2019-06-28T06:00Z"
"3122003443",0,0,0,"0.0","2022-03-23T06:00Z"
